"User ID","Certification ID","Certification Name","Course Category",Status,"Time Expires","Time completed","Time assigned","Time started","Include in dashboard"
1545,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:11","16/03/2023, 18:34:29",1
1546,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:11","24/05/2023, 02:19:32",1
1547,9,Compliance,People,Expired,,,"09/04/2021, 06:08:11","29/04/2023, 12:33:56",1
1548,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:11","17/01/2023, 16:17:28",1
1549,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:11","10/04/2023, 09:12:07",1
1550,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:11","14/03/2023, 04:58:01",1
1552,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:11","12/03/2023, 22:23:54",1
1554,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:11","08/02/2023, 03:56:32",1
1555,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","05/06/2023, 22:02:39",1
1556,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","09/04/2023, 01:48:36",1
1557,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","02/02/2023, 17:07:23",1
1559,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","02/03/2023, 00:23:20",1
1561,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","06/03/2023, 10:54:19",1
1562,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","12/03/2023, 09:51:10",1
1563,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","26/02/2023, 01:34:39",1
1564,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","20/01/2023, 10:47:10",1
1565,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","25/02/2023, 04:29:07",1
1566,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","18/06/2023, 08:48:47",1
1567,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","17/05/2023, 02:04:17",1
1568,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","15/02/2023, 01:31:51",1
1570,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","08/06/2023, 00:55:48",1
1571,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","25/02/2023, 23:45:36",1
1572,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","16/03/2023, 02:39:55",1
1573,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","27/05/2023, 11:39:15",1
1575,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","02/02/2023, 08:31:02",1
1576,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","06/05/2023, 11:41:21",1
1577,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","02/03/2023, 08:25:50",1
1578,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","13/01/2023, 07:53:50",1
1580,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","14/02/2023, 09:23:10",1
1581,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","09/05/2023, 21:50:59",1
1582,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","20/03/2023, 22:45:11",1
1583,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","28/05/2023, 07:39:39",1
1584,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","23/01/2023, 12:32:15",1
1586,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","29/04/2023, 21:52:42",1
1587,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","19/02/2023, 18:19:24",1
1589,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","15/04/2023, 05:25:54",1
1590,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","07/03/2023, 19:53:21",1
1592,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","24/01/2023, 03:46:05",1
1593,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","10/05/2023, 17:36:18",1
1594,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","02/06/2023, 00:02:22",1
1595,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","18/02/2023, 05:24:40",1
1596,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","09/01/2023, 23:47:29",1
1598,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","07/01/2023, 00:57:35",1
1599,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","07/04/2023, 19:47:20",1
1600,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","09/04/2023, 19:40:31",1
1601,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","16/05/2023, 02:41:17",1
1603,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","15/04/2023, 11:37:41",1
1604,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","22/04/2023, 18:30:41",1
1605,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","09/05/2023, 06:46:24",1
1606,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","20/06/2023, 21:45:08",1
1608,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","28/04/2023, 12:11:01",1
1610,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","08/04/2023, 20:59:26",1
1611,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","20/01/2023, 20:14:59",1
1612,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","10/01/2023, 00:18:48",1
1613,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","27/04/2023, 04:13:29",1
1615,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","27/05/2023, 22:15:56",1
1616,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","02/03/2023, 10:39:21",1
1617,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","28/05/2023, 18:12:27",1
1618,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","29/03/2023, 18:03:20",1
1619,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","25/03/2023, 14:27:57",1
1621,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","24/03/2023, 17:02:18",1
1622,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","06/06/2023, 15:59:37",1
1623,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","18/02/2023, 03:10:25",1
1624,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","22/04/2023, 06:42:12",1
1626,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","12/03/2023, 12:53:16",1
1627,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","19/01/2023, 12:41:17",1
1628,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","06/06/2023, 08:31:36",1
1629,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","08/03/2023, 16:46:18",1
1630,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","08/04/2023, 10:31:58",1
1632,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","04/04/2023, 13:48:35",1
1633,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","04/03/2023, 20:07:38",1
1634,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","15/01/2023, 00:47:59",1
1636,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","04/02/2023, 03:58:19",1
1638,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","23/02/2023, 11:18:24",1
1639,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","04/05/2023, 00:59:26",1
1640,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","01/05/2023, 18:40:37",1
1641,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","28/04/2023, 15:52:49",1
1642,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","05/05/2023, 12:59:16",1
1644,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","14/01/2023, 09:24:21",1
1645,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","15/02/2023, 07:37:07",1
1646,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","04/02/2023, 19:59:29",1
1647,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","06/02/2023, 11:18:53",1
1649,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","11/02/2023, 10:17:12",1
1650,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","24/03/2023, 06:48:02",1
1651,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","26/02/2023, 01:01:03",1
1652,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","08/04/2023, 23:11:58",1
1653,9,Compliance,People,Expired,,,"09/04/2021, 06:08:12","17/01/2023, 01:14:02",1
1655,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","11/02/2023, 23:15:13",1
1656,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","13/03/2023, 04:19:48",1
1657,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","19/01/2023, 03:27:19",1
1658,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","03/05/2023, 00:18:12",1
1660,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:12","24/05/2023, 05:50:18",1
1661,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","31/05/2023, 17:53:15",1
1662,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","03/04/2023, 01:29:55",1
1665,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","03/01/2023, 03:14:11",1
1667,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","30/05/2023, 01:51:40",1
1668,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","01/06/2023, 12:05:01",1
1669,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","20/03/2023, 08:39:34",1
1670,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","07/02/2023, 02:10:11",1
1671,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","05/02/2023, 07:29:59",1
1672,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","03/01/2023, 13:25:37",1
1673,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","15/06/2023, 22:47:38",1
1674,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","04/02/2023, 04:25:34",1
1675,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","26/02/2023, 07:26:53",1
1677,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","30/04/2023, 10:16:56",1
1678,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","14/04/2023, 16:08:25",1
1679,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","08/06/2023, 03:46:58",1
1680,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","15/05/2023, 23:47:51",1
1682,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","29/04/2023, 20:40:35",1
1683,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","30/01/2023, 05:12:20",1
1684,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","05/02/2023, 19:51:22",1
1685,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","14/05/2023, 19:58:17",1
1687,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","15/01/2023, 08:08:01",1
1688,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","17/03/2023, 21:00:08",1
1689,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","13/04/2023, 08:07:53",1
1693,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","21/05/2023, 00:34:07",1
1694,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","03/04/2023, 08:59:48",1
1695,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","25/04/2023, 13:13:47",1
1697,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","25/01/2023, 10:54:59",1
1698,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","06/02/2023, 20:49:37",1
1699,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","17/01/2023, 02:48:19",1
1700,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","09/03/2023, 18:31:40",1
1701,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","16/04/2023, 09:48:50",1
1702,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","24/04/2023, 22:58:53",1
1704,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","15/01/2023, 17:02:07",1
1705,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","05/03/2023, 05:01:09",1
1706,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","24/03/2023, 11:01:28",1
1707,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","26/01/2023, 08:19:00",1
1709,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","11/05/2023, 15:28:50",1
1710,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","22/05/2023, 05:16:43",1
1711,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","02/02/2023, 23:13:33",1
1712,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","30/04/2023, 05:11:08",1
1713,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","12/05/2023, 09:11:10",1
1715,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","04/01/2023, 06:19:11",1
1716,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","19/01/2023, 06:41:35",1
1717,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","09/06/2023, 07:10:05",1
1718,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","04/06/2023, 05:28:07",1
1720,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","18/01/2023, 21:38:59",1
1722,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","23/01/2023, 00:23:51",1
1723,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","31/03/2023, 00:40:21",1
1724,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","08/03/2023, 01:07:59",1
1725,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","01/06/2023, 18:35:02",1
1726,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","31/01/2023, 08:18:22",1
1728,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","02/03/2023, 05:11:21",1
1729,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","23/03/2023, 09:35:30",1
1730,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","16/05/2023, 01:49:46",1
1731,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","05/03/2023, 04:10:08",1
1733,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","25/02/2023, 09:29:09",1
1734,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","20/06/2023, 21:15:15",1
1735,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","11/03/2023, 10:11:02",1
1736,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","05/01/2023, 04:42:12",1
1737,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","30/03/2023, 10:04:28",1
1739,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","13/06/2023, 23:25:57",1
1740,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","27/02/2023, 12:12:23",1
1741,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","18/02/2023, 07:03:07",1
1742,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","11/06/2023, 19:41:07",1
1744,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","08/01/2023, 00:59:39",1
1745,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","11/02/2023, 15:25:18",1
1746,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","08/05/2023, 19:05:50",1
1748,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","24/01/2023, 05:55:11",1
1750,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","05/04/2023, 12:11:46",1
1751,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","09/05/2023, 02:38:52",1
1752,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","17/02/2023, 18:05:35",1
1753,9,Compliance,People,Expired,,,"09/04/2021, 06:08:13","03/01/2023, 09:35:30",1
1755,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","10/01/2023, 21:05:18",1
1756,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","22/02/2023, 06:21:41",1
1757,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:13","28/01/2023, 07:08:24",1
1758,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","01/03/2023, 07:25:02",1
1759,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","15/05/2023, 11:22:25",1
1761,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","05/06/2023, 07:25:39",1
1762,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","28/01/2023, 06:00:30",1
1763,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","14/06/2023, 00:23:00",1
1764,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","31/03/2023, 20:02:24",1
1766,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","09/04/2023, 03:08:21",1
1767,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","29/03/2023, 17:39:37",1
1768,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","26/01/2023, 13:08:56",1
1769,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","15/05/2023, 04:45:16",1
1770,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","19/05/2023, 19:59:35",1
1772,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","15/05/2023, 09:34:27",1
1773,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","03/03/2023, 16:46:57",1
1774,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","04/05/2023, 05:10:19",1
1776,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","07/01/2023, 17:52:43",1
1778,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","23/05/2023, 12:34:12",1
1779,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","26/02/2023, 22:23:58",1
1780,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","22/02/2023, 22:56:24",1
1781,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","03/01/2023, 01:27:43",1
1783,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","20/06/2023, 14:13:34",1
1784,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","22/03/2023, 08:35:21",1
1785,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","16/04/2023, 18:34:17",1
1786,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","19/04/2023, 12:35:40",1
1787,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","11/06/2023, 20:27:51",1
1789,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","18/06/2023, 03:10:39",1
1790,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","12/02/2023, 11:52:53",1
1791,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","09/03/2023, 05:46:09",1
1792,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","13/06/2023, 20:18:27",1
1794,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","11/04/2023, 08:32:01",1
1795,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","11/03/2023, 22:28:02",1
1796,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","12/01/2023, 06:33:20",1
1797,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","06/03/2023, 02:01:06",1
1799,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","20/01/2023, 06:04:52",1
1800,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","28/04/2023, 16:02:49",1
1801,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","09/01/2023, 13:51:58",1
1802,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","11/03/2023, 00:20:45",1
1804,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","02/02/2023, 23:35:57",1
1806,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","26/02/2023, 01:47:52",1
1807,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","06/06/2023, 21:56:50",1
1808,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","06/05/2023, 10:34:08",1
1809,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","25/03/2023, 00:30:46",1
1811,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","01/02/2023, 14:44:52",1
1812,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","17/04/2023, 20:59:24",1
1813,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","17/01/2023, 13:17:58",1
1814,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","07/01/2023, 08:37:37",1
1815,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","07/03/2023, 20:18:52",1
1817,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","09/03/2023, 23:30:23",1
1818,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","19/06/2023, 21:32:21",1
1819,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","02/03/2023, 15:07:30",1
1820,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","14/04/2023, 12:42:55",1
1822,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","21/02/2023, 05:07:27",1
1823,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","19/01/2023, 13:51:21",1
1824,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","19/02/2023, 12:38:13",1
1825,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","07/01/2023, 22:49:38",1
1827,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","01/05/2023, 08:35:58",1
1828,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","23/04/2023, 20:03:40",1
1829,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","06/01/2023, 01:05:22",1
1830,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","13/06/2023, 05:37:37",1
1832,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","03/05/2023, 14:48:34",1
1834,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","14/06/2023, 04:56:21",1
1835,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","07/06/2023, 22:06:25",1
1836,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","17/04/2023, 02:01:55",1
1837,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","23/01/2023, 19:30:03",1
1839,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","02/02/2023, 07:47:43",1
1840,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","11/05/2023, 05:26:26",1
1841,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","27/01/2023, 13:10:53",1
1842,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","02/06/2023, 21:21:01",1
1843,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","30/03/2023, 01:53:52",1
1845,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","23/03/2023, 06:41:32",1
1846,9,Compliance,People,Expired,,,"09/04/2021, 06:08:14","26/03/2023, 21:20:14",1
1847,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","12/01/2023, 13:59:24",1
1848,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","12/01/2023, 09:59:49",1
1850,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:14","18/01/2023, 16:56:09",1
1851,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","13/01/2023, 05:01:43",1
1852,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","07/05/2023, 21:17:28",1
1853,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","02/04/2023, 08:57:59",1
1855,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","21/05/2023, 12:00:58",1
1856,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","27/02/2023, 14:58:54",1
1857,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","28/05/2023, 08:11:04",1
1858,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","25/03/2023, 04:37:42",1
1860,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","21/04/2023, 00:57:15",1
1862,9,Compliance,People,Expired,,,"09/04/2021, 06:08:15","16/06/2023, 11:24:47",1
1863,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","16/03/2023, 04:32:37",1
1864,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","18/05/2023, 22:18:23",1
1865,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","10/03/2023, 16:09:18",1
1866,9,Compliance,People,Expired,,,"09/04/2021, 06:08:15","27/03/2023, 16:55:11",1
1868,9,Compliance,People,Expired,,,"09/04/2021, 06:08:15","10/01/2023, 06:52:45",1
1869,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","20/06/2023, 16:13:11",1
1870,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","16/03/2023, 19:24:41",1
1871,9,Compliance,People,Expired,,,"09/04/2021, 06:08:15","13/01/2023, 02:46:00",1
1873,9,Compliance,People,Expired,,,"09/04/2021, 06:08:15","13/02/2023, 13:04:12",1
1874,9,Compliance,People,Expired,,,"09/04/2021, 06:08:15","16/06/2023, 13:49:17",1
1875,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","04/05/2023, 16:10:48",1
1876,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","15/02/2023, 20:57:56",1
1878,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","22/03/2023, 16:30:16",1
1879,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","20/04/2023, 23:22:02",1
1880,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","12/06/2023, 00:19:50",1
1881,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","11/03/2023, 01:24:38",1
1883,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","03/04/2023, 02:01:54",1
1884,9,Compliance,People,Expired,,,"09/04/2021, 06:08:15","07/01/2023, 15:45:57",1
1885,9,Compliance,People,Expired,,,"09/04/2021, 06:08:15","18/01/2023, 16:07:49",1
1886,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","21/03/2023, 07:39:59",1
1888,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","07/05/2023, 09:46:43",1
1890,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","16/01/2023, 04:46:27",1
1891,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","28/02/2023, 22:46:08",1
1892,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","09/02/2023, 22:42:10",1
1893,9,Compliance,People,Expired,,,"09/04/2021, 06:08:15","04/03/2023, 03:23:42",1
1895,9,Compliance,People,Expired,,,"09/04/2021, 06:08:15","08/01/2023, 17:24:54",1
1896,9,Compliance,People,"Not certified",,,"09/04/2021, 06:08:15","17/05/2023, 23:32:24",1
