"User ID","Course ID","Course Name","Course Category","Time enrolled","Time started","Time completed","Completion Status","Completion Due Date","Include in dashboard"
2059,64,"The Successful Conversations Framework","Commercial Awareness","18/12/2022, 07:51:18","18/12/2022, 07:51:18","26/05/2023, 21:38:23","Complete via rpl",,1
1536,63,"Introducing Commercial Awareness","Commercial Awareness","18/01/2023, 06:10:56","18/01/2023, 06:10:56","28/01/2023, 08:08:20","Complete via rpl",,1
1536,64,"The Successful Conversations Framework","Commercial Awareness","11/02/2023, 07:22:58","18/01/2023, 06:10:56","25/02/2023, 09:53:07","Complete via rpl",,1
1898,63,"Introducing Commercial Awareness","Commercial Awareness","20/01/2023, 03:19:12","20/01/2023, 03:19:12","02/04/2023, 05:30:27","Complete via rpl",,1
1898,64,"The Successful Conversations Framework","Commercial Awareness","10/04/2023, 07:10:54","20/01/2023, 03:19:12","18/04/2023, 05:57:11","Complete via rpl",,1
2652,63,"Introducing Commercial Awareness","Commercial Awareness","04/03/2023, 22:36:19","02/03/2023, 09:39:15","19/03/2023, 19:41:27","Complete via rpl",,1
2652,64,"The Successful Conversations Framework","Commercial Awareness","02/03/2023, 09:39:15","02/03/2023, 09:39:15","14/03/2023, 16:43:20","Complete via rpl",,1
1558,63,"Introducing Commercial Awareness","Commercial Awareness","08/02/2023, 17:17:39","18/01/2023, 07:26:29","23/02/2023, 02:03:16","Complete via rpl",,1
1558,64,"The Successful Conversations Framework","Commercial Awareness","18/01/2023, 07:26:29","18/01/2023, 07:26:29","19/02/2023, 00:28:14","Complete via rpl",,1
2401,63,"Introducing Commercial Awareness","Commercial Awareness","07/12/2022, 15:42:48","07/12/2022, 15:42:48","17/02/2023, 10:01:12","Complete via rpl",,1
2401,64,"The Successful Conversations Framework","Commercial Awareness","21/03/2023, 09:50:12","07/12/2022, 15:42:48","03/04/2023, 08:20:20","Complete via rpl",,1
3657,63,"Introducing Commercial Awareness","Commercial Awareness","03/01/2023, 17:29:15","03/01/2023, 17:29:15","13/03/2023, 05:51:56","Complete via rpl",,1
3657,64,"The Successful Conversations Framework","Commercial Awareness","05/03/2023, 23:21:22","03/01/2023, 17:29:15","13/03/2023, 02:31:22","Complete via rpl",,1
2936,63,"Introducing Commercial Awareness","Commercial Awareness","29/12/2022, 11:47:59","29/12/2022, 11:47:59","21/02/2023, 20:38:07","Complete via rpl",,1
2936,64,"The Successful Conversations Framework","Commercial Awareness","12/01/2023, 05:14:10","29/12/2022, 11:47:59","01/03/2023, 17:05:56","Complete via rpl",,1
2675,63,"Introducing Commercial Awareness","Commercial Awareness","02/12/2022, 15:39:26","02/12/2022, 15:39:26","10/12/2022, 09:39:31","Complete via rpl",,1
2675,64,"The Successful Conversations Framework","Commercial Awareness","03/12/2022, 11:36:32","02/12/2022, 15:39:26","10/12/2022, 23:46:00","Complete via rpl",,1
3703,63,"Introducing Commercial Awareness","Commercial Awareness","27/02/2023, 19:24:48","07/02/2023, 13:55:13","25/03/2023, 21:23:30","Complete via rpl",,1
3703,64,"The Successful Conversations Framework","Commercial Awareness","07/02/2023, 13:55:13","07/02/2023, 13:55:13","01/03/2023, 00:05:35","Complete via rpl",,1
3078,63,"Introducing Commercial Awareness","Commercial Awareness","16/12/2022, 10:43:39","16/12/2022, 10:43:39","20/02/2023, 13:00:22","Complete via rpl",,1
3078,64,"The Successful Conversations Framework","Commercial Awareness","27/05/2023, 01:01:12","16/12/2022, 10:43:39","03/06/2023, 20:58:16","Complete via rpl",,1
1432,63,"Introducing Commercial Awareness","Commercial Awareness","25/12/2022, 05:17:34","25/12/2022, 05:17:34","15/01/2023, 07:57:10","Complete via rpl",,1
1432,64,"The Successful Conversations Framework","Commercial Awareness","15/03/2023, 19:50:24","25/12/2022, 05:17:34","13/06/2023, 07:29:46","Complete via rpl",,1
1650,63,"Introducing Commercial Awareness","Commercial Awareness","25/03/2023, 21:38:50","11/02/2023, 13:55:14","05/04/2023, 04:12:57","Complete via rpl",,1
1650,64,"The Successful Conversations Framework","Commercial Awareness","11/02/2023, 13:55:14","11/02/2023, 13:55:14","06/04/2023, 07:13:45","Complete via rpl",,1
1396,63,"Introducing Commercial Awareness","Commercial Awareness","11/02/2023, 04:40:04","24/12/2022, 14:20:05","19/02/2023, 18:08:01","Complete via rpl",,1
1396,64,"The Successful Conversations Framework","Commercial Awareness","24/12/2022, 14:20:05","24/12/2022, 14:20:05","06/02/2023, 05:24:09","Complete via rpl",,1
2192,63,"Introducing Commercial Awareness","Commercial Awareness","02/12/2022, 18:06:34","02/12/2022, 18:06:34","12/01/2023, 05:23:57","Complete via rpl",,1
2192,64,"The Successful Conversations Framework","Commercial Awareness","07/02/2023, 20:45:13","02/12/2022, 18:06:34","18/02/2023, 18:24:26","Complete via rpl",,1
3705,63,"Introducing Commercial Awareness","Commercial Awareness","06/02/2023, 02:27:05","31/01/2023, 12:59:38","13/02/2023, 17:42:26","Complete via rpl",,1
3705,64,"The Successful Conversations Framework","Commercial Awareness","31/01/2023, 12:59:38","31/01/2023, 12:59:38","05/03/2023, 22:05:41","Complete via rpl",,1
1375,63,"Introducing Commercial Awareness","Commercial Awareness","12/12/2022, 07:47:00","12/12/2022, 07:47:00","23/12/2022, 13:12:02","Complete via rpl",,1
1375,64,"The Successful Conversations Framework","Commercial Awareness","14/12/2022, 00:31:56","12/12/2022, 07:47:00","23/12/2022, 06:42:29","Complete via rpl",,1
3456,63,"Introducing Commercial Awareness","Commercial Awareness","14/03/2023, 09:18:08","29/01/2023, 08:50:22","30/03/2023, 03:34:21","Complete via rpl",,1
3456,64,"The Successful Conversations Framework","Commercial Awareness","29/01/2023, 08:50:22","29/01/2023, 08:50:22","24/02/2023, 05:59:27","Complete via rpl",,1
2012,63,"Introducing Commercial Awareness","Commercial Awareness","28/03/2023, 02:17:23","29/12/2022, 15:51:32","16/04/2023, 14:42:09","Complete via rpl",,1
2012,64,"The Successful Conversations Framework","Commercial Awareness","29/12/2022, 15:51:32","29/12/2022, 15:51:32","31/03/2023, 01:25:06","Complete via rpl",,1
3447,63,"Introducing Commercial Awareness","Commercial Awareness","10/03/2023, 01:47:55","17/12/2022, 08:38:41","20/03/2023, 21:00:44","Complete via rpl",,1
3447,64,"The Successful Conversations Framework","Commercial Awareness","17/12/2022, 08:38:41","17/12/2022, 08:38:41","29/01/2023, 18:31:11","Complete via rpl",,1
3621,63,"Introducing Commercial Awareness","Commercial Awareness","06/01/2023, 18:56:10","17/12/2022, 23:12:24","05/02/2023, 10:38:43","Complete via rpl",,1
3621,64,"The Successful Conversations Framework","Commercial Awareness","17/12/2022, 23:12:24","17/12/2022, 23:12:24","12/02/2023, 23:30:11","Complete via rpl",,1
1913,63,"Introducing Commercial Awareness","Commercial Awareness","25/01/2023, 18:49:54","02/12/2022, 16:01:21","14/02/2023, 15:06:32","Complete via rpl",,1
1913,64,"The Successful Conversations Framework","Commercial Awareness","02/12/2022, 16:01:21","02/12/2022, 16:01:21","04/01/2023, 09:03:01","Complete via rpl",,1
1679,63,"Introducing Commercial Awareness","Commercial Awareness","03/01/2023, 22:06:12","24/12/2022, 02:17:08","27/01/2023, 19:23:27","Complete via rpl",,1
1679,64,"The Successful Conversations Framework","Commercial Awareness","24/12/2022, 02:17:08","24/12/2022, 02:17:08","27/01/2023, 00:55:40","Complete via rpl",,1
3305,63,"Introducing Commercial Awareness","Commercial Awareness","31/01/2023, 15:08:51","17/01/2023, 20:24:41","18/02/2023, 12:21:49","Complete via rpl",,1
3305,64,"The Successful Conversations Framework","Commercial Awareness","17/01/2023, 20:24:41","17/01/2023, 20:24:41","09/02/2023, 01:01:59","Complete via rpl",,1
2411,63,"Introducing Commercial Awareness","Commercial Awareness","16/01/2023, 20:02:18","16/01/2023, 20:02:18","15/04/2023, 14:51:06","Complete via rpl",,1
2411,64,"The Successful Conversations Framework","Commercial Awareness","12/03/2023, 11:54:21","16/01/2023, 20:02:18","17/04/2023, 00:34:42","Complete via rpl",,1
3695,63,"Introducing Commercial Awareness","Commercial Awareness","02/12/2022, 07:28:18","02/12/2022, 07:28:18","13/12/2022, 14:21:36","Complete via rpl",,1
3695,64,"The Successful Conversations Framework","Commercial Awareness","03/12/2022, 02:15:36","02/12/2022, 07:28:18","14/12/2022, 02:56:20","Complete via rpl",,1
2764,63,"Introducing Commercial Awareness","Commercial Awareness","02/04/2023, 06:37:28","02/04/2023, 06:37:28","12/04/2023, 16:56:06","Complete via rpl",,1
2764,64,"The Successful Conversations Framework","Commercial Awareness","04/05/2023, 17:16:00","02/04/2023, 06:37:28","02/06/2023, 18:45:21","Complete via rpl",,1
2866,63,"Introducing Commercial Awareness","Commercial Awareness","17/02/2023, 14:19:09","16/01/2023, 21:51:44","25/02/2023, 19:13:27","Complete via rpl",,1
2866,64,"The Successful Conversations Framework","Commercial Awareness","16/01/2023, 21:51:44","16/01/2023, 21:51:44","30/01/2023, 10:00:24","Complete via rpl",,1
2726,63,"Introducing Commercial Awareness","Commercial Awareness","28/02/2023, 06:41:39","28/02/2023, 06:41:39","19/04/2023, 10:52:38","Complete via rpl",,1
2726,64,"The Successful Conversations Framework","Commercial Awareness","17/03/2023, 08:47:57","28/02/2023, 06:41:39","02/05/2023, 22:24:25","Complete via rpl",,1
3397,63,"Introducing Commercial Awareness","Commercial Awareness","22/12/2022, 01:58:47","07/12/2022, 09:40:31","03/01/2023, 07:47:25","Complete via rpl",,1
3397,64,"The Successful Conversations Framework","Commercial Awareness","07/12/2022, 09:40:31","07/12/2022, 09:40:31","24/12/2022, 05:51:43","Complete via rpl",,1
3715,63,"Introducing Commercial Awareness","Commercial Awareness","23/04/2023, 12:20:02","23/12/2022, 03:09:28","01/05/2023, 01:48:16","Complete via rpl",,1
3715,64,"The Successful Conversations Framework","Commercial Awareness","23/12/2022, 03:09:28","23/12/2022, 03:09:28","22/03/2023, 04:53:44","Complete via rpl",,1
2653,63,"Introducing Commercial Awareness","Commercial Awareness","07/12/2022, 23:09:19","04/12/2022, 02:08:35","17/12/2022, 00:26:19","Complete via rpl",,1
2653,64,"The Successful Conversations Framework","Commercial Awareness","04/12/2022, 02:08:35","04/12/2022, 02:08:35","14/12/2022, 02:19:51","Complete via rpl",,1
3910,63,"Introducing Commercial Awareness","Commercial Awareness","07/12/2022, 15:53:48","07/12/2022, 15:53:48","06/01/2023, 08:29:27","Complete via rpl",,1
3910,64,"The Successful Conversations Framework","Commercial Awareness","14/12/2022, 15:03:12","07/12/2022, 15:53:48","14/01/2023, 10:49:42","Complete via rpl",,1
2982,63,"Introducing Commercial Awareness","Commercial Awareness","01/12/2022, 00:00:00","01/12/2022, 00:00:00","08/12/2022, 00:00:00","Complete via rpl",,1
2982,64,"The Successful Conversations Framework","Commercial Awareness","01/12/2022, 00:00:00","01/12/2022, 00:00:00","08/12/2022, 00:00:00","Complete via rpl",,1
3061,63,"Introducing Commercial Awareness","Commercial Awareness","02/12/2022, 15:18:20","02/12/2022, 15:18:20","16/12/2022, 11:23:13","Complete via rpl",,1
3061,64,"The Successful Conversations Framework","Commercial Awareness","09/12/2022, 01:03:57","02/12/2022, 15:18:20","16/12/2022, 11:13:18","Complete via rpl",,1
3644,63,"Introducing Commercial Awareness","Commercial Awareness","27/12/2022, 09:41:49","19/12/2022, 17:48:08","07/02/2023, 16:11:20","Complete via rpl",,1
3644,64,"The Successful Conversations Framework","Commercial Awareness","19/12/2022, 17:48:08","19/12/2022, 17:48:08","20/02/2023, 18:23:25","Complete via rpl",,1
1239,63,"Introducing Commercial Awareness","Commercial Awareness","28/01/2023, 03:27:30","16/01/2023, 20:25:49","04/02/2023, 20:41:33","Complete via rpl",,1
1239,64,"The Successful Conversations Framework","Commercial Awareness","16/01/2023, 20:25:49","16/01/2023, 20:25:49","02/02/2023, 10:50:09","Complete via rpl",,1
2812,63,"Introducing Commercial Awareness","Commercial Awareness","26/03/2023, 21:58:28","26/03/2023, 21:58:28","18/06/2023, 07:21:18","Complete via rpl",,1
2812,64,"The Successful Conversations Framework","Commercial Awareness","31/03/2023, 06:58:30","26/03/2023, 21:58:28","15/06/2023, 06:40:03","Complete via rpl",,1
3101,63,"Introducing Commercial Awareness","Commercial Awareness","22/02/2023, 12:50:19","22/02/2023, 12:50:19","12/03/2023, 05:22:14","Complete via rpl",,1
3101,64,"The Successful Conversations Framework","Commercial Awareness","16/03/2023, 10:52:49","22/02/2023, 12:50:19","06/04/2023, 19:41:31","Complete via rpl",,1
2932,63,"Introducing Commercial Awareness","Commercial Awareness","17/12/2022, 11:26:19","15/12/2022, 02:53:15","29/01/2023, 01:10:31","Complete via rpl",,1
2932,64,"The Successful Conversations Framework","Commercial Awareness","15/12/2022, 02:53:15","15/12/2022, 02:53:15","22/12/2022, 11:53:56","Complete via rpl",,1
1032,63,"Introducing Commercial Awareness","Commercial Awareness","27/03/2023, 16:07:15","11/02/2023, 21:56:53","16/04/2023, 22:14:39","Complete via rpl",,1
1032,64,"The Successful Conversations Framework","Commercial Awareness","11/02/2023, 21:56:53","11/02/2023, 21:56:53","20/03/2023, 23:27:09","Complete via rpl",,1
4051,63,"Introducing Commercial Awareness","Commercial Awareness","09/12/2022, 06:33:54","09/12/2022, 06:33:54","25/01/2023, 21:31:21","Complete via rpl",,1
4051,64,"The Successful Conversations Framework","Commercial Awareness","24/12/2022, 16:45:50","09/12/2022, 06:33:54","07/01/2023, 07:42:38","Complete via rpl",,1
3669,63,"Introducing Commercial Awareness","Commercial Awareness","27/12/2022, 06:19:19","26/12/2022, 00:40:38","13/01/2023, 19:47:10","Complete via rpl",,1
3669,64,"The Successful Conversations Framework","Commercial Awareness","26/12/2022, 00:40:38","26/12/2022, 00:40:38","21/01/2023, 13:54:02","Complete via rpl",,1
1943,63,"Introducing Commercial Awareness","Commercial Awareness","16/12/2022, 13:37:39","06/12/2022, 04:42:15","29/12/2022, 15:30:46","Complete via rpl",,1
1943,64,"The Successful Conversations Framework","Commercial Awareness","06/12/2022, 04:42:15","06/12/2022, 04:42:15","23/12/2022, 12:30:01","Complete via rpl",,1
3846,63,"Introducing Commercial Awareness","Commercial Awareness","10/05/2023, 02:14:39","10/05/2023, 02:14:39","25/05/2023, 23:24:42","Complete via rpl",,1
3846,64,"The Successful Conversations Framework","Commercial Awareness","22/05/2023, 00:33:26","10/05/2023, 02:14:39","31/05/2023, 01:26:38","Complete via rpl",,1
3541,63,"Introducing Commercial Awareness","Commercial Awareness","12/12/2022, 20:21:10","12/12/2022, 20:21:10","26/12/2022, 19:42:17","Complete via rpl",,1
3541,64,"The Successful Conversations Framework","Commercial Awareness","17/12/2022, 23:57:28","12/12/2022, 20:21:10","25/12/2022, 16:01:12","Complete via rpl",,1
2667,63,"Introducing Commercial Awareness","Commercial Awareness","15/04/2023, 05:30:10","09/02/2023, 13:06:15","26/04/2023, 04:23:58","Complete via rpl",,1
2667,64,"The Successful Conversations Framework","Commercial Awareness","09/02/2023, 13:06:15","09/02/2023, 13:06:15","20/03/2023, 17:07:00","Complete via rpl",,1
2288,63,"Introducing Commercial Awareness","Commercial Awareness","23/03/2023, 05:08:33","28/01/2023, 04:24:30","05/04/2023, 05:59:19","Complete via rpl",,1
2288,64,"The Successful Conversations Framework","Commercial Awareness","28/01/2023, 04:24:30","28/01/2023, 04:24:30","25/02/2023, 11:52:18","Complete via rpl",,1
3623,63,"Introducing Commercial Awareness","Commercial Awareness","18/12/2022, 15:34:46","18/12/2022, 15:34:46","26/12/2022, 07:37:43","Complete via rpl",,1
3623,64,"The Successful Conversations Framework","Commercial Awareness","22/12/2022, 01:48:19","18/12/2022, 15:34:46","12/01/2023, 00:57:13","Complete via rpl",,1
2300,63,"Introducing Commercial Awareness","Commercial Awareness","27/12/2022, 11:38:53","27/12/2022, 11:38:53","11/03/2023, 05:50:58","Complete via rpl",,1
2300,64,"The Successful Conversations Framework","Commercial Awareness","14/02/2023, 08:34:40","27/12/2022, 11:38:53","28/04/2023, 08:41:48","Complete via rpl",,1
1297,63,"Introducing Commercial Awareness","Commercial Awareness","05/12/2022, 22:01:31","05/12/2022, 22:01:31","20/12/2022, 23:40:39","Complete via rpl",,1
1297,64,"The Successful Conversations Framework","Commercial Awareness","10/12/2022, 03:42:15","05/12/2022, 22:01:31","19/12/2022, 19:39:16","Complete via rpl",,1
1595,63,"Introducing Commercial Awareness","Commercial Awareness","03/06/2023, 09:33:25","26/01/2023, 01:48:23","11/06/2023, 17:58:05","Complete via rpl",,1
1595,64,"The Successful Conversations Framework","Commercial Awareness","26/01/2023, 01:48:23","26/01/2023, 01:48:23","21/04/2023, 07:55:54","Complete via rpl",,1
3548,63,"Introducing Commercial Awareness","Commercial Awareness","30/01/2023, 23:38:07","23/01/2023, 05:12:14","11/02/2023, 17:41:46","Complete via rpl",,1
3548,64,"The Successful Conversations Framework","Commercial Awareness","23/01/2023, 05:12:14","23/01/2023, 05:12:14","22/02/2023, 00:06:06","Complete via rpl",,1
1929,63,"Introducing Commercial Awareness","Commercial Awareness","06/02/2023, 00:37:50","26/12/2022, 13:22:03","23/02/2023, 13:05:00","Complete via rpl",,1
1929,64,"The Successful Conversations Framework","Commercial Awareness","26/12/2022, 13:22:03","26/12/2022, 13:22:03","11/01/2023, 05:05:07","Complete via rpl",,1
3126,63,"Introducing Commercial Awareness","Commercial Awareness","04/01/2023, 18:39:22","04/01/2023, 18:39:22","09/02/2023, 12:30:27","Complete via rpl",,1
3126,64,"The Successful Conversations Framework","Commercial Awareness","20/03/2023, 04:19:05","04/01/2023, 18:39:22","06/04/2023, 16:13:46","Complete via rpl",,1
3760,63,"Introducing Commercial Awareness","Commercial Awareness","06/12/2022, 16:34:47","03/12/2022, 15:43:11","25/12/2022, 18:10:04","Complete via rpl",,1
3760,64,"The Successful Conversations Framework","Commercial Awareness","03/12/2022, 15:43:11","03/12/2022, 15:43:11","25/12/2022, 02:44:53","Complete via rpl",,1
3463,63,"Introducing Commercial Awareness","Commercial Awareness","12/02/2023, 02:19:59","16/12/2022, 22:51:41","27/02/2023, 13:57:08","Complete via rpl",,1
3463,64,"The Successful Conversations Framework","Commercial Awareness","16/12/2022, 22:51:41","16/12/2022, 22:51:41","27/01/2023, 02:26:31","Complete via rpl",,1
1245,63,"Introducing Commercial Awareness","Commercial Awareness","24/12/2022, 02:26:48","24/12/2022, 02:26:48","22/05/2023, 14:45:53","Complete via rpl",,1
1245,64,"The Successful Conversations Framework","Commercial Awareness","03/02/2023, 19:39:23","24/12/2022, 02:26:48","13/03/2023, 09:50:50","Complete via rpl",,1
2276,63,"Introducing Commercial Awareness","Commercial Awareness","10/12/2022, 13:46:32","10/12/2022, 13:46:32","06/03/2023, 20:26:26","Complete via rpl",,1
2276,64,"The Successful Conversations Framework","Commercial Awareness","12/04/2023, 04:44:19","10/12/2022, 13:46:32","30/05/2023, 02:19:03","Complete via rpl",,1
3949,63,"Introducing Commercial Awareness","Commercial Awareness","02/12/2022, 06:51:11","02/12/2022, 06:51:11","09/12/2022, 08:39:48","Complete via rpl",,1
3949,64,"The Successful Conversations Framework","Commercial Awareness","02/12/2022, 14:30:35","02/12/2022, 06:51:11","10/12/2022, 09:44:59","Complete via rpl",,1
2957,63,"Introducing Commercial Awareness","Commercial Awareness","12/03/2023, 00:38:24","12/03/2023, 00:38:24","16/04/2023, 11:28:27","Complete via rpl",,1
2957,64,"The Successful Conversations Framework","Commercial Awareness","18/05/2023, 13:06:24","12/03/2023, 00:38:24","25/05/2023, 18:43:01","Complete via rpl",,1
2727,63,"Introducing Commercial Awareness","Commercial Awareness","18/01/2023, 17:35:16","06/12/2022, 08:56:44","27/01/2023, 10:24:26","Complete via rpl",,1
2727,64,"The Successful Conversations Framework","Commercial Awareness","06/12/2022, 08:56:44","06/12/2022, 08:56:44","25/12/2022, 00:52:53","Complete via rpl",,1
4012,63,"Introducing Commercial Awareness","Commercial Awareness","06/01/2023, 05:58:30","03/12/2022, 11:48:05","03/02/2023, 19:14:46","Complete via rpl",,1
4012,64,"The Successful Conversations Framework","Commercial Awareness","03/12/2022, 11:48:05","03/12/2022, 11:48:05","19/01/2023, 05:50:15","Complete via rpl",,1
2799,63,"Introducing Commercial Awareness","Commercial Awareness","16/05/2023, 01:23:32","03/12/2022, 19:58:24","28/05/2023, 16:20:23","Complete via rpl",,1
2799,64,"The Successful Conversations Framework","Commercial Awareness","03/12/2022, 19:58:24","03/12/2022, 19:58:24","16/02/2023, 01:13:49","Complete via rpl",,1
2495,63,"Introducing Commercial Awareness","Commercial Awareness","18/01/2023, 10:47:48","28/12/2022, 12:42:45","17/02/2023, 18:36:52","Complete via rpl",,1
2495,64,"The Successful Conversations Framework","Commercial Awareness","28/12/2022, 12:42:45","28/12/2022, 12:42:45","18/04/2023, 11:43:18","Complete via rpl",,1
3315,63,"Introducing Commercial Awareness","Commercial Awareness","06/02/2023, 17:39:40","19/01/2023, 00:17:09","02/03/2023, 03:20:45","Complete via rpl",,1
3315,64,"The Successful Conversations Framework","Commercial Awareness","19/01/2023, 00:17:09","19/01/2023, 00:17:09","03/02/2023, 03:48:19","Complete via rpl",,1
3990,63,"Introducing Commercial Awareness","Commercial Awareness","24/12/2022, 04:07:49","24/12/2022, 04:07:49","28/01/2023, 07:02:40","Complete via rpl",,1
3990,64,"The Successful Conversations Framework","Commercial Awareness","11/01/2023, 18:06:48","24/12/2022, 04:07:49","01/02/2023, 08:34:42","Complete via rpl",,1
1879,63,"Introducing Commercial Awareness","Commercial Awareness","18/12/2022, 08:57:46","03/12/2022, 15:10:27","08/01/2023, 21:48:41","Complete via rpl",,1
1879,64,"The Successful Conversations Framework","Commercial Awareness","03/12/2022, 15:10:27","03/12/2022, 15:10:27","18/12/2022, 07:22:06","Complete via rpl",,1
1802,63,"Introducing Commercial Awareness","Commercial Awareness","04/12/2022, 04:10:59","04/12/2022, 04:10:59","25/12/2022, 19:49:38","Complete via rpl",,1
1802,64,"The Successful Conversations Framework","Commercial Awareness","28/12/2022, 14:57:39","04/12/2022, 04:10:59","05/01/2023, 23:10:49","Complete via rpl",,1
3895,63,"Introducing Commercial Awareness","Commercial Awareness","03/01/2023, 04:24:38","04/12/2022, 19:15:21","13/01/2023, 01:41:39","Complete via rpl",,1
3895,64,"The Successful Conversations Framework","Commercial Awareness","04/12/2022, 19:15:21","04/12/2022, 19:15:21","17/01/2023, 11:30:15","Complete via rpl",,1
2804,63,"Introducing Commercial Awareness","Commercial Awareness","28/12/2022, 10:03:51","28/12/2022, 10:03:51","06/02/2023, 13:02:12","Complete via rpl",,1
2804,64,"The Successful Conversations Framework","Commercial Awareness","15/01/2023, 02:02:22","28/12/2022, 10:03:51","22/01/2023, 12:14:02","Complete via rpl",,1
2052,63,"Introducing Commercial Awareness","Commercial Awareness","14/05/2023, 23:09:50","03/04/2023, 16:58:06","24/05/2023, 05:22:17","Complete via rpl",,1
2052,64,"The Successful Conversations Framework","Commercial Awareness","03/04/2023, 16:58:06","03/04/2023, 16:58:06","28/05/2023, 01:03:20","Complete via rpl",,1
2422,63,"Introducing Commercial Awareness","Commercial Awareness","01/12/2022, 18:02:14","01/12/2022, 18:02:14","11/12/2022, 22:35:48","Complete via rpl",,1
2422,64,"The Successful Conversations Framework","Commercial Awareness","05/12/2022, 03:43:31","01/12/2022, 18:02:14","12/12/2022, 07:00:51","Complete via rpl",,1
2138,63,"Introducing Commercial Awareness","Commercial Awareness","01/12/2022, 22:59:31","01/12/2022, 11:06:35","08/12/2022, 23:20:26","Complete via rpl",,1
2138,64,"The Successful Conversations Framework","Commercial Awareness","01/12/2022, 11:06:35","01/12/2022, 11:06:35","08/12/2022, 12:26:52","Complete via rpl",,1
2735,63,"Introducing Commercial Awareness","Commercial Awareness","05/12/2022, 19:24:12","05/12/2022, 19:24:12","11/01/2023, 10:34:04","Complete via rpl",,1
2735,64,"The Successful Conversations Framework","Commercial Awareness","12/02/2023, 20:04:41","05/12/2022, 19:24:12","23/02/2023, 04:52:43","Complete via rpl",,1
1120,63,"Introducing Commercial Awareness","Commercial Awareness","21/02/2023, 20:40:42","09/02/2023, 14:20:07","02/05/2023, 14:46:32","Complete via rpl",,1
1120,64,"The Successful Conversations Framework","Commercial Awareness","09/02/2023, 14:20:07","09/02/2023, 14:20:07","11/05/2023, 22:22:22","Complete via rpl",,1
1483,63,"Introducing Commercial Awareness","Commercial Awareness","03/02/2023, 20:29:46","29/01/2023, 03:38:23","19/02/2023, 00:38:18","Complete via rpl",,1
1483,64,"The Successful Conversations Framework","Commercial Awareness","29/01/2023, 03:38:23","29/01/2023, 03:38:23","14/02/2023, 12:16:33","Complete via rpl",,1
3444,63,"Introducing Commercial Awareness","Commercial Awareness","25/01/2023, 05:20:02","20/01/2023, 15:53:06","06/02/2023, 06:17:03","Complete via rpl",,1
3444,64,"The Successful Conversations Framework","Commercial Awareness","20/01/2023, 15:53:06","20/01/2023, 15:53:06","19/03/2023, 15:26:22","Complete via rpl",,1
1213,63,"Introducing Commercial Awareness","Commercial Awareness","09/01/2023, 00:13:43","08/01/2023, 19:56:46","29/01/2023, 21:05:00","Complete via rpl",,1
1213,64,"The Successful Conversations Framework","Commercial Awareness","08/01/2023, 19:56:46","08/01/2023, 19:56:46","11/02/2023, 20:45:04","Complete via rpl",,1
2273,63,"Introducing Commercial Awareness","Commercial Awareness","08/12/2022, 00:25:40","08/12/2022, 00:25:40","26/12/2022, 14:16:48","Complete via rpl",,1
2273,64,"The Successful Conversations Framework","Commercial Awareness","23/12/2022, 01:19:13","08/12/2022, 00:25:40","06/01/2023, 18:17:41","Complete via rpl",,1
1404,63,"Introducing Commercial Awareness","Commercial Awareness","19/12/2022, 02:27:45","19/12/2022, 02:27:45","27/12/2022, 19:10:31","Complete via rpl",,1
1404,64,"The Successful Conversations Framework","Commercial Awareness","24/12/2022, 00:53:32","19/12/2022, 02:27:45","01/01/2023, 21:22:04","Complete via rpl",,1
2333,63,"Introducing Commercial Awareness","Commercial Awareness","03/03/2023, 18:34:24","05/02/2023, 16:13:21","13/03/2023, 15:50:41","Complete via rpl",,1
2333,64,"The Successful Conversations Framework","Commercial Awareness","05/02/2023, 16:13:21","05/02/2023, 16:13:21","18/02/2023, 07:14:40","Complete via rpl",,1
2011,63,"Introducing Commercial Awareness","Commercial Awareness","01/12/2022, 22:29:38","01/12/2022, 22:29:38","11/12/2022, 21:25:01","Complete via rpl",,1
2011,64,"The Successful Conversations Framework","Commercial Awareness","06/12/2022, 14:52:31","01/12/2022, 22:29:38","13/12/2022, 21:04:52","Complete via rpl",,1
1237,63,"Introducing Commercial Awareness","Commercial Awareness","21/04/2023, 06:59:41","09/02/2023, 10:58:52","10/05/2023, 10:33:23","Complete via rpl",,1
1237,64,"The Successful Conversations Framework","Commercial Awareness","09/02/2023, 10:58:52","09/02/2023, 10:58:52","07/03/2023, 10:16:31","Complete via rpl",,1
3438,63,"Introducing Commercial Awareness","Commercial Awareness","01/12/2022, 08:21:46","01/12/2022, 06:10:08","12/12/2022, 19:44:23","Complete via rpl",,1
3438,64,"The Successful Conversations Framework","Commercial Awareness","01/12/2022, 06:10:08","01/12/2022, 06:10:08","12/12/2022, 03:26:10","Complete via rpl",,1
2045,63,"Introducing Commercial Awareness","Commercial Awareness","11/01/2023, 10:07:18","11/01/2023, 10:07:18","23/01/2023, 20:18:14","Complete via rpl",,1
2045,64,"The Successful Conversations Framework","Commercial Awareness","12/02/2023, 01:17:53","11/01/2023, 10:07:18","20/02/2023, 19:09:22","Complete via rpl",,1
1685,63,"Introducing Commercial Awareness","Commercial Awareness","20/01/2023, 17:43:16","24/12/2022, 18:49:45","20/02/2023, 06:42:20","Complete via rpl",,1
1685,64,"The Successful Conversations Framework","Commercial Awareness","24/12/2022, 18:49:45","24/12/2022, 18:49:45","07/03/2023, 10:14:41","Complete via rpl",,1
