"User ID","Program ID","Program Name",Category,"Time assigned","Time started","Time completed","Time due",Status,"Include in dashboard"
1687,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","05/12/2022, 00:51:59","03/02/2023, 08:17:53",,Complete,1
1688,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","12/12/2022, 23:39:16","15/01/2023, 09:40:38",,Complete,1
1689,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","23/12/2022, 14:52:41","05/01/2023, 03:19:02",,Complete,1
1693,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","16/12/2022, 02:36:57","30/04/2023, 05:14:30",,Complete,1
1694,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","09/01/2023, 08:23:16","12/03/2023, 09:00:26",,Complete,1
1695,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1697,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","10/03/2023, 19:29:36","25/04/2023, 00:29:29",,Complete,1
1698,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/12/2022, 06:44:52","13/12/2022, 22:56:19",,Complete,1
1699,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1700,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","16/12/2022, 16:39:35","17/04/2023, 18:40:53",,Complete,1
1701,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","15/12/2022, 13:32:04","20/03/2023, 06:03:17",,Complete,1
1702,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","12/02/2023, 07:09:26","31/03/2023, 21:38:52",,Complete,1
1704,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1705,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","20/01/2023, 04:09:38","15/04/2023, 02:51:06",,Complete,1
1706,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1707,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1709,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","16/12/2022, 16:42:06","26/05/2023, 12:09:43",,Complete,1
1710,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","06/01/2023, 18:49:59","07/04/2023, 18:41:19",,Complete,1
1711,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","27/12/2022, 06:34:50","14/02/2023, 13:09:51",,Complete,1
1712,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1713,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","24/04/2023, 13:49:05","11/06/2023, 10:10:43",,Complete,1
1715,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","22/05/2023, 12:57:10","13/06/2023, 21:00:41",,Complete,1
1716,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","25/12/2022, 19:31:59","17/03/2023, 00:08:25",,Complete,1
1717,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","27/12/2022, 23:31:09","25/01/2023, 05:17:18",,Complete,1
1718,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","15/01/2023, 10:16:03","16/05/2023, 15:42:29",,Complete,1
1720,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","30/12/2022, 18:34:04","02/04/2023, 05:39:07",,Complete,1
1722,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","12/12/2022, 00:26:09","21/12/2022, 05:39:40",,Complete,1
1723,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/02/2023, 04:55:41","10/04/2023, 11:14:20",,Complete,1
1724,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1725,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1726,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","13/12/2022, 09:00:37","17/03/2023, 21:16:39",,Complete,1
1728,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","15/12/2022, 22:58:19","10/03/2023, 04:10:40",,Complete,1
1729,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1730,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","31/01/2023, 13:08:24","09/05/2023, 22:58:03",,Complete,1
1731,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","16/12/2022, 19:12:03","23/02/2023, 11:43:39",,Complete,1
1733,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1734,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","12/12/2022, 03:48:10","06/03/2023, 18:35:27",,Complete,1
1735,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","16/12/2022, 12:10:51","23/12/2022, 20:18:58",,Complete,1
1736,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","11/01/2023, 14:56:20","20/04/2023, 23:26:52",,Complete,1
1737,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1739,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1740,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","06/12/2022, 16:16:43","17/12/2022, 15:05:15",,Complete,1
1741,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1742,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","11/01/2023, 19:08:24","04/02/2023, 02:14:00",,Complete,1
1744,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","07/12/2022, 15:23:48","28/01/2023, 13:18:07",,Complete,1
1745,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1746,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/01/2023, 11:52:27","10/05/2023, 18:37:52",,Complete,1
1748,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1750,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","05/12/2022, 12:34:57","04/01/2023, 14:21:54",,Complete,1
1751,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1752,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1753,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/12/2022, 02:13:39","10/12/2022, 10:56:22",,Complete,1
1755,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","26/12/2022, 13:48:04","19/04/2023, 03:13:21",,Complete,1
1756,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1757,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","19/02/2023, 00:29:38","14/05/2023, 03:36:51",,Complete,1
1758,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","03/01/2023, 20:36:03","01/02/2023, 07:22:32",,Complete,1
1759,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","26/12/2022, 10:46:34","07/01/2023, 06:09:26",,Complete,1
1761,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","23/01/2023, 05:45:48","24/04/2023, 03:31:53",,Complete,1
1762,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","07/12/2022, 02:28:10","09/02/2023, 05:52:18",,Complete,1
1763,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/12/2022, 00:00:00","08/12/2022, 00:00:00",,Complete,1
1764,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","24/12/2022, 15:09:09","21/01/2023, 08:17:37",,Complete,1
1766,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","20/01/2023, 08:23:35","18/03/2023, 10:17:43",,Complete,1
1767,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/12/2022, 23:40:08","10/02/2023, 16:22:11",,Complete,1
1768,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","03/01/2023, 08:21:38","01/03/2023, 10:15:27",,Complete,1
1769,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1770,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","21/12/2022, 07:44:11","24/01/2023, 16:01:55",,Complete,1
1772,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1773,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/12/2022, 23:41:36","25/12/2022, 14:35:35",,Complete,1
1774,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/03/2023, 18:13:51","24/04/2023, 05:18:13",,Complete,1
1776,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","11/03/2023, 13:58:31","25/04/2023, 01:52:41",,Complete,1
1778,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","06/12/2022, 09:27:37","03/01/2023, 21:49:37",,Complete,1
1779,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1780,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1781,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1783,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/12/2022, 13:17:16","04/01/2023, 00:33:46",,Complete,1
1784,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","12/04/2023, 14:16:12","10/06/2023, 03:20:23",,Complete,1
1785,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","13/12/2022, 02:47:34","03/04/2023, 12:47:20",,Complete,1
1786,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","06/03/2023, 14:37:55","30/05/2023, 13:19:25",,Complete,1
1787,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","18/01/2023, 17:22:34","25/03/2023, 08:59:57",,Complete,1
1789,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1790,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","19/01/2023, 00:50:46","19/05/2023, 18:10:55",,Complete,1
1791,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1792,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","20/12/2022, 00:09:07","11/04/2023, 08:39:57",,Complete,1
1794,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","24/12/2022, 15:44:05","14/04/2023, 19:08:02",,Complete,1
1795,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1796,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1797,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1799,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1800,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1801,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","19/12/2022, 00:51:23","22/02/2023, 22:21:29",,Complete,1
1802,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/12/2022, 04:10:59","05/01/2023, 23:10:49",,Complete,1
1804,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1806,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","16/01/2023, 01:36:07","06/04/2023, 10:21:48",,Complete,1
1807,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","25/01/2023, 06:52:06","06/03/2023, 13:02:04",,Complete,1
1808,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","20/12/2022, 09:52:52","29/01/2023, 21:32:36",,Complete,1
1809,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/12/2022, 19:19:43","04/04/2023, 13:28:43",,Complete,1
1811,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1812,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","17/12/2022, 08:53:37","01/03/2023, 21:30:09",,Complete,1
1813,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","12/12/2022, 11:24:20","19/02/2023, 02:32:56",,Complete,1
1814,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","11/02/2023, 10:26:31","28/05/2023, 17:18:17",,Complete,1
1815,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","15/12/2022, 23:09:21","28/01/2023, 11:01:17",,Complete,1
1817,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","11/01/2023, 18:32:15","25/02/2023, 13:58:39",,Complete,1
1818,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1819,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1820,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1822,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1823,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","21/03/2023, 20:50:33","24/06/2023, 00:22:17",,Complete,1
1824,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/12/2022, 14:51:07","25/12/2022, 13:00:45",,Complete,1
1825,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1827,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1828,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","19/01/2023, 00:56:49","06/03/2023, 09:07:06",,Complete,1
1829,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1830,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","11/04/2023, 12:15:22","12/05/2023, 09:23:10",,Complete,1
1832,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","21/03/2023, 10:41:36","20/05/2023, 17:40:24",,Complete,1
1834,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","27/12/2022, 03:02:49","31/01/2023, 02:48:48",,Complete,1
1835,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","18/12/2022, 17:49:58","29/12/2022, 21:27:10",,Complete,1
1836,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1837,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","06/12/2022, 21:23:08","23/01/2023, 15:10:10",,Complete,1
1839,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1840,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","22/05/2023, 02:41:06","16/06/2023, 10:28:31",,Complete,1
1841,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","27/05/2023, 17:41:52","16/06/2023, 06:12:37",,Complete,1
1842,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1843,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","17/12/2022, 20:35:31","10/02/2023, 08:16:45",,Complete,1
1845,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","02/12/2022, 21:58:08","26/02/2023, 06:56:49",,Complete,1
1846,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","25/01/2023, 14:56:27","03/04/2023, 13:06:46",,Complete,1
1847,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/02/2023, 16:52:12","18/03/2023, 03:30:53",,Complete,1
1848,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1850,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","09/12/2022, 19:51:17","10/01/2023, 15:48:14",,Complete,1
1851,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","05/01/2023, 02:31:06","04/06/2023, 05:39:22",,Complete,1
1852,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1853,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1855,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","20/01/2023, 15:24:59","11/02/2023, 03:55:51",,Complete,1
1856,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1857,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1858,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1860,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1862,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","17/12/2022, 14:02:54","04/05/2023, 20:44:17",,Complete,1
1863,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","24/12/2022, 00:34:25","28/01/2023, 00:51:06",,Complete,1
1864,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","07/12/2022, 22:06:30","08/04/2023, 15:37:58",,Complete,1
1865,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1866,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1868,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1869,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","21/03/2023, 18:56:11","01/06/2023, 23:19:48",,Complete,1
1870,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","23/12/2022, 13:47:28","13/01/2023, 17:03:32",,Complete,1
1871,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","03/12/2022, 02:13:01","14/02/2023, 21:43:15",,Complete,1
1873,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","09/01/2023, 09:05:40","24/02/2023, 08:10:54",,Complete,1
1874,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1875,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1876,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1878,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1879,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","03/12/2022, 15:10:27","08/01/2023, 21:48:41",,Complete,1
1880,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","18/12/2022, 23:50:36","12/02/2023, 03:51:54",,Complete,1
1881,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1883,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1884,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1885,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","13/12/2022, 00:32:46","21/01/2023, 04:44:31",,Complete,1
1886,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","11/01/2023, 05:55:25","07/06/2023, 16:31:03",,Complete,1
1888,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/12/2022, 00:34:04","13/01/2023, 12:36:04",,Complete,1
1890,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","20/01/2023, 00:47:18","26/03/2023, 18:22:15",,Complete,1
1891,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","14/12/2022, 04:32:24","24/04/2023, 23:52:32",,Complete,1
1892,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","12/04/2023, 16:21:43","04/06/2023, 19:27:24",,Complete,1
1893,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/12/2022, 14:00:00","28/05/2023, 23:16:41",,Complete,1
1895,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","21/01/2023, 10:48:38","08/04/2023, 14:23:39",,Complete,1
1896,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1897,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1898,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","20/01/2023, 03:19:12","18/04/2023, 05:57:11",,Complete,1
1899,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","17/12/2022, 03:32:31","25/12/2022, 23:25:59",,Complete,1
1901,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/12/2022, 01:27:03","25/03/2023, 09:44:55",,Complete,1
1902,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1903,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","06/12/2022, 01:05:11","14/12/2022, 14:51:44",,Complete,1
1904,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1906,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","26/02/2023, 11:39:03","01/05/2023, 22:09:53",,Complete,1
1907,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","09/02/2023, 16:20:17","13/03/2023, 15:43:13",,Complete,1
1908,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/12/2022, 11:37:57","18/12/2022, 02:04:44",,Complete,1
1909,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1910,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/01/2023, 08:37:06","26/03/2023, 20:24:37",,Complete,1
1912,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1913,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","02/12/2022, 16:01:21","14/02/2023, 15:06:32",,Complete,1
1914,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","28/01/2023, 16:32:53","14/04/2023, 06:29:12",,Complete,1
1917,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1918,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1919,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1920,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/12/2022, 00:00:00","08/12/2022, 00:00:00",,Complete,1
1922,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","09/12/2022, 05:07:21","26/03/2023, 19:29:52",,Complete,1
1923,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","28/02/2023, 11:55:55","09/05/2023, 16:27:44",,Complete,1
1924,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1925,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","20/12/2022, 17:59:48","19/01/2023, 04:04:17",,Complete,1
1926,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1928,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1929,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","26/12/2022, 13:22:03","23/02/2023, 13:05:00",,Complete,1
1930,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","12/12/2022, 00:58:57","14/01/2023, 04:05:45",,Complete,1
1931,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1932,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","06/01/2023, 09:41:53","02/05/2023, 16:56:31",,Complete,1
1934,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","23/02/2023, 04:30:52","07/04/2023, 01:05:40",,Complete,1
1935,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","25/01/2023, 04:26:56","27/02/2023, 19:34:50",,Complete,1
1936,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","27/12/2022, 16:25:35","15/01/2023, 13:31:56",,Complete,1
1938,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/12/2022, 07:39:55","15/04/2023, 14:18:26",,Complete,1
1939,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","31/12/2022, 03:22:16","02/02/2023, 20:54:45",,Complete,1
1940,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","03/01/2023, 10:53:33","30/01/2023, 08:23:07",,Complete,1
1941,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","20/03/2023, 23:22:21","23/04/2023, 16:35:09",,Complete,1
1942,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1945,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1946,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","12/12/2022, 23:37:51","14/02/2023, 05:20:36",,Complete,1
1947,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","01/12/2022, 15:59:35","08/12/2022, 23:24:38",,Complete,1
1948,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1949,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","07/01/2023, 18:36:21","09/06/2023, 19:20:48",,Complete,1
1951,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1952,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","04/12/2022, 10:35:49","11/02/2023, 00:55:17",,Complete,1
1953,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1954,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","16/12/2022, 21:07:30","01/02/2023, 08:01:28",,Complete,1
1956,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","09/12/2022, 18:23:14","26/12/2022, 20:21:58",,Complete,1
1957,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35",,,,"Not complete",1
1958,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","08/12/2022, 07:44:36","31/01/2023, 04:25:47",,Complete,1
1959,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","10/01/2023, 16:06:38","26/05/2023, 00:44:36",,Complete,1
1960,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","27/12/2022, 08:02:50","28/04/2023, 10:52:01",,Complete,1
1962,6,"Commercial Awareness","Commercial Awareness","09/04/2021, 06:09:35","24/12/2022, 09:15:40","20/01/2023, 12:29:37",,Complete,1
